run_id,seed,model,timestamp,period,step,agent_id,agent_type,action,submitted_price,reservation_value,matched,trade_price,counterparty,profit
18,59,mistral-instruct,20260311_011611,3,12,S2,seller,ask,18,12,False,,,
18,59,mistral-instruct,20260311_011611,3,12,B15,buyer,bid,14,15,False,,,
18,59,mistral-instruct,20260311_011611,3,12,S1,seller,ask,18,12,False,,,
18,59,mistral-instruct,20260311_011611,3,12,B17,buyer,bid,7,8,False,,,
18,59,mistral-instruct,20260311_011611,3,12,B8,buyer,bid,16,17,False,,,
18,59,mistral-instruct,20260311_011611,3,12,B12,buyer,bid,0,0,False,,,
18,59,mistral-instruct,20260311_011611,3,13,B20,buyer,bid,17,17,False,,,
18,59,mistral-instruct,20260311_011611,3,13,B17,buyer,bid,7,8,False,,,
18,59,mistral-instruct,20260311_011611,3,13,S1,seller,ask,18,12,False,,,
18,59,mistral-instruct,20260311_011611,3,13,B24,buyer,bid,0,0,False,,,
18,59,mistral-instruct,20260311_011611,3,13,B11,buyer,bid,8,8,False,,,
18,59,mistral-instruct,20260311_011611,3,13,B23,buyer,bid,8,8,False,,,
18,59,mistral-instruct,20260311_011611,3,13,S3,seller,ask,19,12,False,,,
18,59,mistral-instruct,20260311_011611,3,13,B5,buyer,bid,7,8,False,,,
18,59,mistral-instruct,20260311_011611,3,13,B18,buyer,bid,0,0,False,,,
18,59,mistral-instruct,20260311_011611,3,13,B21,buyer,bid,14,15,False,,,
18,59,mistral-instruct,20260311_011611,3,13,B6,buyer,bid,0,0,False,,,
18,59,mistral-instruct,20260311_011611,3,13,B8,buyer,bid,16,17,False,,,
18,59,mistral-instruct,20260311_011611,3,13,S2,seller,ask,18,12,False,,,
18,59,mistral-instruct,20260311_011611,3,13,S4,seller,ask,20,12,False,,,
18,59,mistral-instruct,20260311_011611,3,14,B17,buyer,bid,8,8,False,,,
18,59,mistral-instruct,20260311_011611,3,14,B8,buyer,bid,16,17,False,,,
18,59,mistral-instruct,20260311_011611,3,14,B12,buyer,bid,0,0,False,,,
18,59,mistral-instruct,20260311_011611,3,14,S3,seller,ask,19,12,False,,,
18,59,mistral-instruct,20260311_011611,3,14,S4,seller,ask,19,12,False,,,
18,59,mistral-instruct,20260311_011611,3,14,B23,buyer,bid,8,8,False,,,
18,59,mistral-instruct,20260311_011611,3,14,B5,buyer,bid,7,8,False,,,
18,59,mistral-instruct,20260311_011611,3,14,S1,seller,ask,18,12,False,,,
18,59,mistral-instruct,20260311_011611,3,14,S2,seller,ask,18,12,False,,,
18,59,mistral-instruct,20260311_011611,3,14,B11,buyer,bid,8,8,False,,,
18,59,mistral-instruct,20260311_011611,3,14,B20,buyer,bid,16,17,False,,,
18,59,mistral-instruct,20260311_011611,3,15,B5,buyer,bid,7,8,False,,,
18,59,mistral-instruct,20260311_011611,3,15,B8,buyer,bid,16,17,False,,,
18,59,mistral-instruct,20260311_011611,3,15,B20,buyer,bid,16,17,False,,,
18,59,mistral-instruct,20260311_011611,3,15,S4,seller,ask,19,12,False,,,
18,59,mistral-instruct,20260311_011611,3,15,B23,buyer,bid,8,8,False,,,
18,59,mistral-instruct,20260311_011611,3,15,S3,seller,ask,19,12,False,,,
18,59,mistral-instruct,20260311_011611,3,15,B17,buyer,bid,7,8,False,,,
18,59,mistral-instruct,20260311_011611,3,15,B11,buyer,bid,8,8,False,,,
18,59,mistral-instruct,20260311_011611,3,15,S1,seller,ask,18,12,False,,,
18,59,mistral-instruct,20260311_011611,3,15,S2,seller,ask,18,12,False,,,
18,59,mistral-instruct,20260311_011611,3,16,B11,buyer,bid,8,8,False,,,
18,59,mistral-instruct,20260311_011611,3,16,S2,seller,ask,18,12,False,,,
18,59,mistral-instruct,20260311_011611,3,16,B5,buyer,bid,7,8,False,,,
18,59,mistral-instruct,20260311_011611,3,16,B23,buyer,bid,7,8,False,,,
18,59,mistral-instruct,20260311_011611,3,16,S4,seller,ask,18,12,False,,,
18,59,mistral-instruct,20260311_011611,3,16,B8,buyer,bid,16,17,False,,,
18,59,mistral-instruct,20260311_011611,3,16,B24,buyer,bid,0,0,False,,,
18,59,mistral-instruct,20260311_011611,3,16,B17,buyer,bid,7,8,False,,,
18,59,mistral-instruct,20260311_011611,3,16,B6,buyer,bid,0,0,False,,,
18,59,mistral-instruct,20260311_011611,3,16,B20,buyer,bid,16,17,False,,,
18,59,mistral-instruct,20260311_011611,3,16,S1,seller,ask,18,12,False,,,
18,59,mistral-instruct,20260311_011611,3,16,S3,seller,ask,19,12,False,,,
18,59,mistral-instruct,20260311_011611,3,17,B17,buyer,bid,7,8,False,,,
18,59,mistral-instruct,20260311_011611,3,17,B5,buyer,bid,7,8,False,,,
18,59,mistral-instruct,20260311_011611,3,17,B20,buyer,bid,17,17,False,,,
18,59,mistral-instruct,20260311_011611,3,17,B11,buyer,bid,7,8,False,,,
18,59,mistral-instruct,20260311_011611,3,17,S3,seller,ask,19,12,False,,,
18,59,mistral-instruct,20260311_011611,3,17,B23,buyer,bid,8,8,False,,,
18,59,mistral-instruct,20260311_011611,3,17,B21,buyer,bid,14,15,False,,,
18,59,mistral-instruct,20260311_011611,3,17,B8,buyer,bid,16,17,False,,,
18,59,mistral-instruct,20260311_011611,3,17,S2,seller,ask,18,12,False,,,
18,59,mistral-instruct,20260311_011611,3,17,S1,seller,ask,18,12,False,,,
18,59,mistral-instruct,20260311_011611,3,17,S4,seller,ask,18,12,False,,,
18,59,mistral-instruct,20260311_011611,3,18,B23,buyer,bid,8,8,False,,,
18,59,mistral-instruct,20260311_011611,3,18,B24,buyer,bid,0,0,False,,,
18,59,mistral-instruct,20260311_011611,3,18,S2,seller,ask,18,12,False,,,
18,59,mistral-instruct,20260311_011611,3,18,B17,buyer,bid,8,8,False,,,
18,59,mistral-instruct,20260311_011611,3,18,B20,buyer,bid,16,17,False,,,
18,59,mistral-instruct,20260311_011611,3,18,B5,buyer,bid,7,8,False,,,
18,59,mistral-instruct,20260311_011611,3,18,B11,buyer,bid,7,8,False,,,
18,59,mistral-instruct,20260311_011611,3,18,S1,seller,ask,18,12,False,,,
18,59,mistral-instruct,20260311_011611,3,18,S3,seller,ask,19,12,False,,,
18,59,mistral-instruct,20260311_011611,3,18,B8,buyer,bid,17,17,False,,,
18,59,mistral-instruct,20260311_011611,3,18,S4,seller,ask,18,12,False,,,
18,59,mistral-instruct,20260311_011611,3,19,S1,seller,ask,18,12,False,,,
18,59,mistral-instruct,20260311_011611,3,19,B8,buyer,bid,16,17,False,,,
18,59,mistral-instruct,20260311_011611,3,19,B11,buyer,bid,7,8,False,,,
18,59,mistral-instruct,20260311_011611,3,19,B17,buyer,bid,8,8,False,,,
18,59,mistral-instruct,20260311_011611,3,19,S2,seller,ask,18,12,False,,,
18,59,mistral-instruct,20260311_011611,3,19,B12,buyer,bid,0,0,False,,,
18,59,mistral-instruct,20260311_011611,3,19,S4,seller,ask,19,12,False,,,
18,59,mistral-instruct,20260311_011611,3,19,B5,buyer,bid,7,8,False,,,
18,59,mistral-instruct,20260311_011611,3,19,B20,buyer,bid,16,17,False,,,
18,59,mistral-instruct,20260311_011611,3,19,B4,buyer,bid,12,13,False,,,
18,59,mistral-instruct,20260311_011611,3,19,B16,buyer,bid,12,13,False,,,
18,59,mistral-instruct,20260311_011611,3,19,S3,seller,ask,19,12,False,,,
18,59,mistral-instruct,20260311_011611,3,19,B23,buyer,bid,7,8,False,,,
18,59,mistral-instruct,20260311_011611,3,20,B8,buyer,bid,16,17,False,,,
18,59,mistral-instruct,20260311_011611,3,20,S2,seller,ask,18,12,False,,,
18,59,mistral-instruct,20260311_011611,3,20,B23,buyer,bid,8,8,False,,,
18,59,mistral-instruct,20260311_011611,3,20,B17,buyer,bid,8,8,False,,,
18,59,mistral-instruct,20260311_011611,3,20,S1,seller,ask,19,12,False,,,
18,59,mistral-instruct,20260311_011611,3,20,B11,buyer,bid,7,8,False,,,
18,59,mistral-instruct,20260311_011611,3,20,B20,buyer,bid,16,17,False,,,
18,59,mistral-instruct,20260311_011611,3,20,S3,seller,ask,19,12,False,,,
18,59,mistral-instruct,20260311_011611,3,20,S4,seller,ask,20,12,False,,,
18,59,mistral-instruct,20260311_011611,3,20,B5,buyer,bid,7,8,False,,,
18,59,mistral-instruct,20260311_011611,3,21,B20,buyer,bid,17,17,False,,,
18,59,mistral-instruct,20260311_011611,3,21,S4,seller,ask,20,12,False,,,
18,59,mistral-instruct,20260311_011611,3,21,S1,seller,ask,18,12,False,,,
18,59,mistral-instruct,20260311_011611,3,21,B24,buyer,bid,0,0,False,,,
18,59,mistral-instruct,20260311_011611,3,21,B11,buyer,bid,7,8,False,,,
18,59,mistral-instruct,20260311_011611,3,21,S2,seller,ask,18,12,False,,,
18,59,mistral-instruct,20260311_011611,3,21,B8,buyer,bid,17,17,False,,,
18,59,mistral-instruct,20260311_011611,3,21,S3,seller,ask,19,12,False,,,
18,59,mistral-instruct,20260311_011611,3,21,B23,buyer,bid,7,8,False,,,
18,59,mistral-instruct,20260311_011611,3,21,B17,buyer,bid,7,8,False,,,
18,59,mistral-instruct,20260311_011611,3,21,B5,buyer,bid,7,8,False,,,
18,59,mistral-instruct,20260311_011611,3,22,B23,buyer,bid,7,8,False,,,
18,59,mistral-instruct,20260311_011611,3,22,S1,seller,ask,18,12,False,,,
18,59,mistral-instruct,20260311_011611,3,22,S2,seller,ask,18,12,False,,,
18,59,mistral-instruct,20260311_011611,3,22,B8,buyer,bid,16,17,False,,,
18,59,mistral-instruct,20260311_011611,3,22,B20,buyer,bid,17,17,False,,,
18,59,mistral-instruct,20260311_011611,3,22,B17,buyer,bid,8,8,False,,,
18,59,mistral-instruct,20260311_011611,3,22,B11,buyer,bid,8,8,False,,,
18,59,mistral-instruct,20260311_011611,3,22,S3,seller,ask,19,12,False,,,
18,59,mistral-instruct,20260311_011611,3,22,S4,seller,ask,19,12,False,,,
18,59,mistral-instruct,20260311_011611,3,22,B5,buyer,bid,7,8,False,,,
18,59,mistral-instruct,20260311_011611,3,23,S1,seller,ask,18,12,False,,,
18,59,mistral-instruct,20260311_011611,3,23,B18,buyer,bid,0,0,False,,,
18,59,mistral-instruct,20260311_011611,3,23,B23,buyer,bid,7,8,False,,,
18,59,mistral-instruct,20260311_011611,3,23,B20,buyer,bid,17,17,False,,,
18,59,mistral-instruct,20260311_011611,3,23,S4,seller,ask,19,12,False,,,
18,59,mistral-instruct,20260311_011611,3,23,B8,buyer,bid,16,17,False,,,
18,59,mistral-instruct,20260311_011611,3,23,S3,seller,ask,19,12,False,,,
18,59,mistral-instruct,20260311_011611,3,23,B17,buyer,bid,7,8,False,,,
18,59,mistral-instruct,20260311_011611,3,23,B5,buyer,bid,7,8,False,,,
18,59,mistral-instruct,20260311_011611,3,23,B11,buyer,bid,8,8,False,,,
18,59,mistral-instruct,20260311_011611,3,23,S2,seller,ask,18,12,False,,,
18,59,mistral-instruct,20260311_011611,3,24,S3,seller,ask,19,12,False,,,
18,59,mistral-instruct,20260311_011611,3,24,B12,buyer,bid,0,0,False,,,
18,59,mistral-instruct,20260311_011611,3,24,B20,buyer,bid,17,17,False,,,
18,59,mistral-instruct,20260311_011611,3,24,S1,seller,ask,18,12,False,,,
18,59,mistral-instruct,20260311_011611,3,24,B11,buyer,bid,8,8,False,,,
18,59,mistral-instruct,20260311_011611,3,24,S2,seller,ask,18,12,False,,,
18,59,mistral-instruct,20260311_011611,3,24,B18,buyer,bid,0,0,False,,,
18,59,mistral-instruct,20260311_011611,3,24,S4,seller,ask,19,12,False,,,
18,59,mistral-instruct,20260311_011611,3,24,B17,buyer,bid,7,8,False,,,
18,59,mistral-instruct,20260311_011611,3,24,B5,buyer,bid,8,8,False,,,
18,59,mistral-instruct,20260311_011611,3,24,B23,buyer,bid,7,8,False,,,
18,59,mistral-instruct,20260311_011611,3,24,B8,buyer,bid,17,17,False,,,
18,59,mistral-instruct,20260311_011611,3,25,B11,buyer,bid,8,8,False,,,
18,59,mistral-instruct,20260311_011611,3,25,S3,seller,ask,19,12,False,,,
18,59,mistral-instruct,20260311_011611,3,25,S2,seller,ask,18,12,False,,,
18,59,mistral-instruct,20260311_011611,3,25,B12,buyer,bid,0,0,False,,,
18,59,mistral-instruct,20260311_011611,3,25,B23,buyer,bid,7,8,False,,,
18,59,mistral-instruct,20260311_011611,3,25,B8,buyer,bid,16,17,False,,,
18,59,mistral-instruct,20260311_011611,3,25,S4,seller,ask,20,12,False,,,
18,59,mistral-instruct,20260311_011611,3,25,S1,seller,ask,18,12,False,,,
18,59,mistral-instruct,20260311_011611,3,25,B5,buyer,bid,7,8,False,,,
18,59,mistral-instruct,20260311_011611,3,25,B17,buyer,bid,8,8,False,,,
18,59,mistral-instruct,20260311_011611,3,25,B20,buyer,bid,17,17,False,,,
18,59,mistral-instruct,20260311_011611,3,25,B24,buyer,bid,0,0,False,,,
18,59,mistral-instruct,20260311_011611,3,26,B24,buyer,bid,0,0,False,,,
18,59,mistral-instruct,20260311_011611,3,26,S2,seller,ask,18,12,False,,,
18,59,mistral-instruct,20260311_011611,3,26,B23,buyer,bid,7,8,False,,,
18,59,mistral-instruct,20260311_011611,3,26,B8,buyer,bid,17,17,False,,,
18,59,mistral-instruct,20260311_011611,3,26,B20,buyer,bid,17,17,False,,,
18,59,mistral-instruct,20260311_011611,3,26,S1,seller,ask,18,12,False,,,
18,59,mistral-instruct,20260311_011611,3,26,B11,buyer,bid,8,8,False,,,
18,59,mistral-instruct,20260311_011611,3,26,S4,seller,ask,18,12,False,,,
18,59,mistral-instruct,20260311_011611,3,26,S3,seller,ask,19,12,False,,,
18,59,mistral-instruct,20260311_011611,3,26,B5,buyer,bid,7,8,False,,,
18,59,mistral-instruct,20260311_011611,3,26,B17,buyer,bid,8,8,False,,,
18,59,mistral-instruct,20260311_011611,3,27,S4,seller,ask,20,12,False,,,
18,59,mistral-instruct,20260311_011611,3,27,B17,buyer,bid,8,8,False,,,
18,59,mistral-instruct,20260311_011611,3,27,B20,buyer,bid,17,17,False,,,
18,59,mistral-instruct,20260311_011611,3,27,S2,seller,ask,18,12,False,,,
18,59,mistral-instruct,20260311_011611,3,27,S3,seller,ask,19,12,False,,,
18,59,mistral-instruct,20260311_011611,3,27,B11,buyer,bid,7,8,False,,,
18,59,mistral-instruct,20260311_011611,3,27,B6,buyer,bid,0,0,False,,,
18,59,mistral-instruct,20260311_011611,3,27,S1,seller,ask,18,12,False,,,
18,59,mistral-instruct,20260311_011611,3,27,B23,buyer,bid,7,8,False,,,
18,59,mistral-instruct,20260311_011611,3,27,B24,buyer,bid,0,0,False,,,
18,59,mistral-instruct,20260311_011611,3,27,B5,buyer,bid,7,8,False,,,
18,59,mistral-instruct,20260311_011611,3,27,B8,buyer,bid,17,17,False,,,
18,59,mistral-instruct,20260311_011611,3,28,B8,buyer,bid,17,17,False,,,
18,59,mistral-instruct,20260311_011611,3,28,S4,seller,ask,18,12,False,,,
18,59,mistral-instruct,20260311_011611,3,28,B20,buyer,bid,17,17,False,,,
18,59,mistral-instruct,20260311_011611,3,28,S2,seller,ask,18,12,False,,,
18,59,mistral-instruct,20260311_011611,3,28,S3,seller,ask,19,12,False,,,
18,59,mistral-instruct,20260311_011611,3,28,B17,buyer,bid,7,8,False,,,
18,59,mistral-instruct,20260311_011611,3,28,B23,buyer,bid,8,8,False,,,
18,59,mistral-instruct,20260311_011611,3,28,B5,buyer,bid,7,8,False,,,
18,59,mistral-instruct,20260311_011611,3,28,B11,buyer,bid,8,8,False,,,
18,59,mistral-instruct,20260311_011611,3,28,B12,buyer,bid,0,0,False,,,
18,59,mistral-instruct,20260311_011611,3,28,S1,seller,ask,18,12,False,,,
18,59,mistral-instruct,20260311_011611,3,29,B6,buyer,bid,0,0,False,,,
18,59,mistral-instruct,20260311_011611,3,29,B20,buyer,bid,17,17,False,,,
18,59,mistral-instruct,20260311_011611,3,29,S1,seller,ask,18,12,False,,,
18,59,mistral-instruct,20260311_011611,3,29,S3,seller,ask,19,12,False,,,
18,59,mistral-instruct,20260311_011611,3,29,B23,buyer,bid,8,8,False,,,
18,59,mistral-instruct,20260311_011611,3,29,B17,buyer,bid,7,8,False,,,
18,59,mistral-instruct,20260311_011611,3,29,B5,buyer,bid,7,8,False,,,
18,59,mistral-instruct,20260311_011611,3,29,B24,buyer,bid,0,0,False,,,
18,59,mistral-instruct,20260311_011611,3,29,S4,seller,ask,18,12,False,,,
18,59,mistral-instruct,20260311_011611,3,29,S2,seller,ask,19,12,False,,,
18,59,mistral-instruct,20260311_011611,3,29,B8,buyer,bid,17,17,False,,,
18,59,mistral-instruct,20260311_011611,3,29,B12,buyer,bid,0,0,False,,,
18,59,mistral-instruct,20260311_011611,3,29,B11,buyer,bid,7,8,False,,,
18,59,mistral-instruct,20260311_011611,3,30,S4,seller,ask,18,12,False,,,
18,59,mistral-instruct,20260311_011611,3,30,B5,buyer,bid,7,8,False,,,
18,59,mistral-instruct,20260311_011611,3,30,B20,buyer,bid,17,17,False,,,
18,59,mistral-instruct,20260311_011611,3,30,S2,seller,ask,18,12,False,,,
18,59,mistral-instruct,20260311_011611,3,30,B8,buyer,bid,17,17,False,,,
18,59,mistral-instruct,20260311_011611,3,30,B17,buyer,bid,8,8,False,,,
18,59,mistral-instruct,20260311_011611,3,30,B11,buyer,bid,8,8,False,,,
18,59,mistral-instruct,20260311_011611,3,30,S3,seller,ask,19,12,False,,,
18,59,mistral-instruct,20260311_011611,3,30,B18,buyer,bid,0,0,False,,,
18,59,mistral-instruct,20260311_011611,3,30,B23,buyer,bid,7,8,False,,,
18,59,mistral-instruct,20260311_011611,3,30,S1,seller,ask,18,12,False,,,
19,60,mistral-instruct,20260311_011611,1,1,B23,buyer,bid,7,8,False,,,
19,60,mistral-instruct,20260311_011611,1,1,B19,buyer,bid,7,20,False,,,
19,60,mistral-instruct,20260311_011611,1,1,B20,buyer,bid,16,17,False,,,
19,60,mistral-instruct,20260311_011611,1,1,B14,buyer,bid,16,17,False,,,
19,60,mistral-instruct,20260311_011611,1,1,B17,buyer,bid,7,8,False,,,
19,60,mistral-instruct,20260311_011611,1,1,S4,seller,ask,15,12,True,16,B20,4
19,60,mistral-instruct,20260311_011611,1,1,S1,seller,ask,17,12,False,,,
19,60,mistral-instruct,20260311_011611,1,1,B3,buyer,bid,14,15,False,,,
19,60,mistral-instruct,20260311_011611,1,1,B21,buyer,bid,14,15,False,,,
19,60,mistral-instruct,20260311_011611,1,1,B2,buyer,bid,16,17,False,,,
19,60,mistral-instruct,20260311_011611,1,1,S3,seller,ask,18,12,False,,,
19,60,mistral-instruct,20260311_011611,1,1,S2,seller,ask,18,12,False,,,
19,60,mistral-instruct,20260311_011611,1,1,B7,buyer,bid,15,20,False,,,
19,60,mistral-instruct,20260311_011611,1,1,B11,buyer,bid,7,8,False,,,
19,60,mistral-instruct,20260311_011611,1,1,B5,buyer,bid,7,8,False,,,
19,60,mistral-instruct,20260311_011611,1,1,B1,buyer,bid,15,20,False,,,
19,60,mistral-instruct,20260311_011611,1,1,B15,buyer,bid,14,15,False,,,
19,60,mistral-instruct,20260311_011611,1,2,B2,buyer,bid,16,17,False,,,
19,60,mistral-instruct,20260311_011611,1,2,B15,buyer,bid,14,15,False,,,
19,60,mistral-instruct,20260311_011611,1,2,B11,buyer,bid,7,8,False,,,
19,60,mistral-instruct,20260311_011611,1,2,B1,buyer,bid,17,20,True,17,S1,3
19,60,mistral-instruct,20260311_011611,1,2,B19,buyer,bid,15,20,False,,,
19,60,mistral-instruct,20260311_011611,1,2,B18,buyer,bid,0,0,False,,,
19,60,mistral-instruct,20260311_011611,1,2,S4,seller,ask,17,12,False,,,
19,60,mistral-instruct,20260311_011611,1,2,B8,buyer,bid,16,17,False,,,
19,60,mistral-instruct,20260311_011611,1,2,S1,seller,ask,18,12,False,,,
19,60,mistral-instruct,20260311_011611,1,2,B7,buyer,bid,16,20,False,,,
19,60,mistral-instruct,20260311_011611,1,2,B23,buyer,bid,7,8,False,,,
19,60,mistral-instruct,20260311_011611,1,2,B14,buyer,bid,16,17,False,,,
19,60,mistral-instruct,20260311_011611,1,2,S3,seller,ask,18,12,False,,,
19,60,mistral-instruct,20260311_011611,1,2,B5,buyer,bid,7,8,False,,,
19,60,mistral-instruct,20260311_011611,1,2,B6,buyer,bid,0,0,False,,,
19,60,mistral-instruct,20260311_011611,1,2,S2,seller,ask,18,12,False,,,
19,60,mistral-instruct,20260311_011611,1,2,B13,buyer,bid,16,20,False,,,
19,60,mistral-instruct,20260311_011611,1,2,B17,buyer,bid,8,8,False,,,
19,60,mistral-instruct,20260311_011611,1,3,B7,buyer,bid,18,20,True,17,S4,3
19,60,mistral-instruct,20260311_011611,1,3,B19,buyer,bid,19,20,True,18,S3,2
19,60,mistral-instruct,20260311_011611,1,3,B17,buyer,bid,7,8,False,,,
19,60,mistral-instruct,20260311_011611,1,3,B14,buyer,bid,16,17,False,,,
19,60,mistral-instruct,20260311_011611,1,3,B5,buyer,bid,7,8,False,,,
19,60,mistral-instruct,20260311_011611,1,3,S1,seller,ask,19,12,False,,,
19,60,mistral-instruct,20260311_011611,1,3,S3,seller,ask,19,12,False,,,
19,60,mistral-instruct,20260311_011611,1,3,B23,buyer,bid,7,8,False,,,
19,60,mistral-instruct,20260311_011611,1,3,B13,buyer,bid,17,20,False,,,
19,60,mistral-instruct,20260311_011611,1,3,S4,seller,ask,18,12,False,,,
19,60,mistral-instruct,20260311_011611,1,3,B8,buyer,bid,16,17,False,,,
19,60,mistral-instruct,20260311_011611,1,3,S2,seller,ask,19,12,False,,,
19,60,mistral-instruct,20260311_011611,1,3,B2,buyer,bid,16,17,False,,,
19,60,mistral-instruct,20260311_011611,1,4,B2,buyer,bid,16,17,False,,,
19,60,mistral-instruct,20260311_011611,1,4,B13,buyer,bid,16,20,False,,,
19,60,mistral-instruct,20260311_011611,1,4,B5,buyer,bid,7,8,False,,,
19,60,mistral-instruct,20260311_011611,1,4,B8,buyer,bid,16,17,False,,,
19,60,mistral-instruct,20260311_011611,1,4,S1,seller,ask,18,12,False,,,
19,60,mistral-instruct,20260311_011611,1,4,B14,buyer,bid,16,17,False,,,
19,60,mistral-instruct,20260311_011611,1,4,S4,seller,ask,18,12,False,,,
19,60,mistral-instruct,20260311_011611,1,4,S2,seller,ask,19,12,False,,,
19,60,mistral-instruct,20260311_011611,1,4,B22,buyer,bid,12,13,False,,,
19,60,mistral-instruct,20260311_011611,1,4,B23,buyer,bid,7,8,False,,,
19,60,mistral-instruct,20260311_011611,1,4,B17,buyer,bid,7,8,False,,,
19,60,mistral-instruct,20260311_011611,1,4,B11,buyer,bid,7,8,False,,,
19,60,mistral-instruct,20260311_011611,1,4,S3,seller,ask,19,12,False,,,
19,60,mistral-instruct,20260311_011611,1,5,S4,seller,ask,18,12,False,,,
19,60,mistral-instruct,20260311_011611,1,5,B13,buyer,bid,16,20,False,,,
19,60,mistral-instruct,20260311_011611,1,5,B23,buyer,bid,7,8,False,,,
19,60,mistral-instruct,20260311_011611,1,5,B5,buyer,bid,7,8,False,,,
19,60,mistral-instruct,20260311_011611,1,5,B6,buyer,bid,0,0,False,,,
19,60,mistral-instruct,20260311_011611,1,5,B17,buyer,bid,8,8,False,,,
19,60,mistral-instruct,20260311_011611,1,5,S1,seller,ask,18,12,False,,,
19,60,mistral-instruct,20260311_011611,1,5,B11,buyer,bid,7,8,False,,,
19,60,mistral-instruct,20260311_011611,1,5,S3,seller,ask,19,12,False,,,
19,60,mistral-instruct,20260311_011611,1,5,B8,buyer,bid,16,17,False,,,
19,60,mistral-instruct,20260311_011611,1,5,B14,buyer,bid,16,17,False,,,
19,60,mistral-instruct,20260311_011611,1,5,B2,buyer,bid,16,17,False,,,
19,60,mistral-instruct,20260311_011611,1,5,S2,seller,ask,18,12,False,,,
19,60,mistral-instruct,20260311_011611,1,6,B17,buyer,bid,7,8,False,,,
19,60,mistral-instruct,20260311_011611,1,6,B18,buyer,bid,0,0,False,,,
19,60,mistral-instruct,20260311_011611,1,6,B23,buyer,bid,7,8,False,,,
19,60,mistral-instruct,20260311_011611,1,6,S1,seller,ask,18,12,False,,,
19,60,mistral-instruct,20260311_011611,1,6,B11,buyer,bid,7,8,False,,,
19,60,mistral-instruct,20260311_011611,1,6,B14,buyer,bid,17,17,False,,,
19,60,mistral-instruct,20260311_011611,1,6,B12,buyer,bid,0,0,False,,,
19,60,mistral-instruct,20260311_011611,1,6,B2,buyer,bid,16,17,False,,,
19,60,mistral-instruct,20260311_011611,1,6,S3,seller,ask,19,12,False,,,
19,60,mistral-instruct,20260311_011611,1,6,B5,buyer,bid,7,8,False,,,
19,60,mistral-instruct,20260311_011611,1,6,B13,buyer,bid,16,20,False,,,
19,60,mistral-instruct,20260311_011611,1,6,B8,buyer,bid,16,17,False,,,
19,60,mistral-instruct,20260311_011611,1,6,S4,seller,ask,18,12,False,,,
19,60,mistral-instruct,20260311_011611,1,6,S2,seller,ask,19,12,False,,,
19,60,mistral-instruct,20260311_011611,1,7,B23,buyer,bid,7,8,False,,,
19,60,mistral-instruct,20260311_011611,1,7,S3,seller,ask,19,12,False,,,
19,60,mistral-instruct,20260311_011611,1,7,B8,buyer,bid,16,17,False,,,
19,60,mistral-instruct,20260311_011611,1,7,B5,buyer,bid,7,8,False,,,
19,60,mistral-instruct,20260311_011611,1,7,B14,buyer,bid,16,17,False,,,
19,60,mistral-instruct,20260311_011611,1,7,S1,seller,ask,18,12,False,,,
19,60,mistral-instruct,20260311_011611,1,7,S4,seller,ask,18,12,False,,,
19,60,mistral-instruct,20260311_011611,1,7,B13,buyer,bid,16,20,False,,,
19,60,mistral-instruct,20260311_011611,1,7,B18,buyer,bid,0,0,False,,,
19,60,mistral-instruct,20260311_011611,1,7,B2,buyer,bid,16,17,False,,,
19,60,mistral-instruct,20260311_011611,1,7,S2,seller,ask,18,12,False,,,
19,60,mistral-instruct,20260311_011611,1,7,B11,buyer,bid,7,8,False,,,
19,60,mistral-instruct,20260311_011611,1,7,B17,buyer,bid,7,8,False,,,
19,60,mistral-instruct,20260311_011611,1,8,B8,buyer,bid,17,17,False,,,
19,60,mistral-instruct,20260311_011611,1,8,B4,buyer,bid,12,13,False,,,
19,60,mistral-instruct,20260311_011611,1,8,B17,buyer,bid,7,8,False,,,
19,60,mistral-instruct,20260311_011611,1,8,S4,seller,ask,18,12,False,,,
19,60,mistral-instruct,20260311_011611,1,8,B2,buyer,bid,16,17,False,,,
19,60,mistral-instruct,20260311_011611,1,8,S1,seller,ask,18,12,False,,,
19,60,mistral-instruct,20260311_011611,1,8,S2,seller,ask,18,12,False,,,
19,60,mistral-instruct,20260311_011611,1,8,B11,buyer,bid,7,8,False,,,
19,60,mistral-instruct,20260311_011611,1,8,B5,buyer,bid,7,8,False,,,
19,60,mistral-instruct,20260311_011611,1,8,B23,buyer,bid,7,8,False,,,
19,60,mistral-instruct,20260311_011611,1,8,B10,buyer,bid,12,13,False,,,
19,60,mistral-instruct,20260311_011611,1,8,B14,buyer,bid,16,17,False,,,
19,60,mistral-instruct,20260311_011611,1,8,S3,seller,ask,19,12,False,,,
19,60,mistral-instruct,20260311_011611,1,8,B13,buyer,bid,16,20,False,,,
19,60,mistral-instruct,20260311_011611,1,9,B11,buyer,bid,7,8,False,,,
19,60,mistral-instruct,20260311_011611,1,9,B23,buyer,bid,8,8,False,,,
19,60,mistral-instruct,20260311_011611,1,9,B13,buyer,bid,16,20,False,,,
19,60,mistral-instruct,20260311_011611,1,9,B14,buyer,bid,16,17,False,,,
19,60,mistral-instruct,20260311_011611,1,9,S2,seller,ask,19,12,False,,,
19,60,mistral-instruct,20260311_011611,1,9,S3,seller,ask,19,12,False,,,
19,60,mistral-instruct,20260311_011611,1,9,S1,seller,ask,18,12,False,,,
